text,target,label
"beredar video $T$ ancam polri , tni dan banser nu . foto : youtube http://t.co/IB1BOHioag",isis,-1
bener 2 gak tahan sama kasus pemerkosaan - pembunuhan lagi marak terjadi di $T$ . #jagaperempuan,indonesia,-1
"nguping bapak 2 ngomong ke temennya "" ini pak ketua $T$ lagi dihancurkan , supaya pemerintah bebas kongkalikong . "" jijik .. ! ! !",dpr,-1
"@standupindo_ $T$ @doniseptian_id biarin aja laah .. modus jadi komika berhasil karena 2 : lucu , dan ganteng .. doi gak dua 2nya kok :) )",sby,0
"mohon dipantau postingan fb dari akun nisa amelia , yg mengajak orng $T$ perang melawan pemerintah . belum lg komen teman 2nya ... sungguh mengerikan . negara hrs segera bertindak agar bibit 2 terorisme dpt dicegah . @ccicpolri @divhumas_polri @bnptri https://t.co/0wQPa9mBem https://t.co/OVPKKc7TdM",berjihad,1
tweeps merapat ke mesjid al $T$ lt . 2 yuuuk ;-),jihad,0
$T$ usir orang kristen dengan cara ini . $T$ benar-benar kejam . http://t.co/8hcF9cQHai,isis,-1
wahai allah rabbul'alamin .. balaskan darah kaum muslimin yg tumpah d sham dan iraq .. teguh kan hati para $T$ ..,mujahid,-1
"alhamdulillah ... ini baru $T$ ggs ( ganteng-ganteng syahid ) , bala bantuan untuk memperkuat perjuangan ... https://t.co/tWLUSG3IcI",mujahidin,1
"tv one kalo nayangin aadc .. yang pergi ke $T$ bukan rangga , tapi madona , pas diteriakin pesawatnya mundur lagi . aadcxwarkopdki . ok .",amerika,0
panglima angkatan bersenjata russia kembali sebut tentara as melatih sisa-sisa dari teroris $T$ dengan tujuan menghancurkan suriah https://t.co/izjrfGH8CK https://t.co/zNWAoCKTzp,isis,1
"gerakan $T$ baru terbentuk di suriah , ini seruan pertamanya https://t.co/YZK4vPJlQ4",jihadis,0
/ | ~ * tweet dengan $T$ rumput yang sudah dimakan kambing *,sandi,-1
"obama minta tayyip erdogan serius perangi $T$ : islam times - selain itu , presiden as juga menyerukan dialog ... https://t.co/J9ZoNEEuDc",isis,1
"ini tugas suci ! kita ber $T$ dijalan yg benar ~ ~ @prabowo ~ ~ maukah kalian emban tugas ini ? agar orang 2 miskin , anak 2 & keturunan tak miskin lagi ? kepalkan tanganmu ! #2019prabowopresiden #2019gantipresiden #2019prabowosandi #relawanprosandi https://t.co/R7X9CoGR5M",jihad,-1
rw @chindycasenda : rt @babecabiita : kontoool buat suporter $T$ ! ! ! maen laser klen ! ! !,malaysia,-1
irak sebut lebih dari 700 militan $T$ tewas dalam operasi merebut mosul : militer irak menyebut lebih dari 70 ... https://t.co/Un8WP8Qgwc,isis,-1
serangan udara as di suriah targetkan militan isis $T$ john : serangan udara as di suriah ditargetkan terhad ... https://t.co/gcZYJOqjHU,jihadi,-1
"pesan dari al habib quraisy baharun , mudah 2an allah swt menjaga bangsa ini , ttpi apabila kekurangajaran thd kaum muslimin & agama islam msh tetap terjd & dilindungi dinegeri ini , mk sy tny kpd hadirin yg ada disini , "" siap $T$ fisabilillah "" takbir ... ! ! ! https://t.co/pZRqGqYijd",jihad,0
"orang-orang yang $T$ di jalan kami , pasti akan kami tunjukkan pada mereka jalan 2 kami ( qs al-ankabut 29 : 69 ) .",berjihad,-1
jika pendidikan kalian masih dibawah khalifah ibrahim dan takut kepada allah masih dibawah khalifah ibrahim gak sah sok 2 an hujat $T$ dah https://t.co/lh8vr8PX9K,isis,-1
"contoh , jika di negeri palestina tiba-tiba dijajah israel , maka hukum $T$ bagi penduduk palestina adalah fardhu kifayah . #indonesiamoveup #islamselamatkannegeri #mengejarlailatulqadr",berjihad,-1
mangsa sebenar # $T$ termasuklah masyarakat #muslim di #malaysia yang hanya inginkan keamanan https://t.co/u70SbltyuJ,isis,0
hahaha $T$ udah mulai nih kampretnya,malaysia,-1
@tawasulmustofa sesungguhnya intelektualitas lah musuh mereka ... $T$ anti kemajuan .. #tolak $T$ #no2isis,isis,1
"ada yg coba "" membenturkan "" hb . @rizieqsyihabfpi & gub @aniesbaswedan . tujuannya ingin pecah-belah umat , khusunya alumni 212 . dananya besar utk proyek ini . waspada ya twifpi , tetap jaga persatuan & kesatuan . kita bikin proyek mrk gagal . * untuk $T$ mca , titip umat di medsos ya ? https://t.co/ZMRFuyBH9Q",mujahid,-1
ini contoh bgmn $T$ tak pduli bahkan pd sesama sunni . satu desa diratakan karna dicirigai mau melawan mereka http://t.co/y7aACO2Co3,isis,-1
tgif tgbm tbc obh lpg hsbc acdc cimb hbd wyatb $T$ sctv rcti mnc stnk sim bpkb kir sttb skhun #efekgakbisatidur #random,kpk,0
"untuk adik-adik kelas 3 smp di $T$ , selamat melaksanakan ujian nasional . semoga mendapatkan hasil yang terbaik .",indonesia,1
> > rt @renecc : ayo buat #ikathitam sebagai tanda protes perkembangan di $T$ > > pic.twitter.com/odmusi7mmn,dpr,-1
"#jakartaattack 7 - seperti taliban di afganistan , dilatih oleh pakistan , didanai saudi . kemudian dipakai melawan $T$ di sana .",mujahidin,-1
"amerika dan sekutunya ntu cuman beraninya pake pesawat dajjal , pas didarat cuman jadi cebong mainan $T$ tul gak ? ® π ® π ® π https://t.co/XyCjR8beID",isis,-1
"ini arrahmah knceng banget ngomongnya : sampai kapan anda tertipu dengan "" kebenaran "" $T$ ? http://t.co/4ASfm0UIn8 """,isis,0
majelis lucu $T$ membuat sebuah lomba untuk mendapatkan nobel maha lucu . siapakah yang mendapakatnya ? ! pic.twitter.com/ohjllf9ggk,indonesia,0
walaun tak faham . ustaz $T$ nak tolong dan benteras pelacuran pondan . bukan nak iktiraf amalan lgbt .,mujahid,-1
"x : "" umur mu piro ? "" y : "" wolu songo "" x : "" wolu songo ? penyebar $T$ dong """,islam,0
""" @wahhabicc : perilaku $T$ yg maha-biadab itu hanya sama dengan yahudi bersekte zionis yg sadis ni , klo syiah suka menyiksa biadab ga ... ?",isis,-1
"calon wakil $T$ berinisial m . kayaknya m itu "" mau aja gua boongin , orang inisial nya m beneran "" dah",jokowi,-1
"@tehdiandramanto www sedang di $T$ de , di iowa memenuhi undangan @uiiwp mhn doanya ya",amerika,0
# $T$ permainan baru amerika untuk hidupkan kembali ganti alqaeda @tm2000back http://t.co/1WPOUEncgR,isis,-1
barangsiapa bersusah-payah mencari nafkah untuk keluarganya maka dia serupa dengan seorang $T$ di jalan allah ( hr ahmad ),mujahid,1
"sold out tiket premier di jakarta . masih terbuka utk bandung 29/6 . $T$ 2/7 . jogja 3/7 , makasar . 1/7 hub 08521868385 8 pic.twitter.com/jjer5vrzth",sby,1
dengan tema diskusi siang ini # $T$ mengancam atau memberi harapan ? dari berbagai macam perspektif .,isis,0
kesamaan pendapat pendukung $T$ di indonesia dengan inggris membuktikan betapa kejamnya orang-orang ... https://t.co/gRe1ZD33Ly,mujahidin,-1
"@soparsogud46 tidak munkin islam rahmatan lil'alamin akan terwujud tanpa diberlakukannya syariat islam , tidak mungkin syariat islam akan diterapkan tanpa adanya kalifah , tidak mungkin khalifah terwujud tanpa adanya jihat , dan tidak mungkin $T$ akan ada",jihad,1
kalo aku gondok sama intelektual islam lokal yg sok 2 cinta damai tp ga bisa mengutuk kekejaman assad hanya krn mereka anti- $T$ & al-qaida .,isis,1
"lebih pusing sama #revisiuumd3 .. melemahkan kpk kalo mau "" ngehajar "" $T$ , sekaligus demokrasi indonesia",dpr,-1
"#cowokpemberaniitu ngerayain kelulusan bareng $T$ , baju $T$ ikut dicoret 2 .",fpi,-1
"@bene_dion kalau begitu sudah saatnya kamu masuk $T$ , ayo .. belom telat .. enak lho , bisa main petasan #salahfokus",islam,1
"memang benar #instrumen_dakwah tak bs sndirian memerdekakan islam , cpt or lmbt hrs dirangkai dg instrumen $T$ . tp jngn remehkan dakwah .",jihad,1
"$T$ , hti , dan khilafah , kultwit gus @iqblack_kholidi yg layak simak : http://t.co/VEt5UTsHSs",isis,0
$T$ itu indah . $T$ itu cinta . $T$ itu gagah ! #masgagah #ketikamasgagahpergi #patunganbikinfilm,islam,1
serangan drone as diklaim membunuh seorang pejuang $T$ pakistan ® π media islam an-najah : http://t.co/tRQUqdXBGY,al qaeda,-1
pemerintah indonesia sedang giat dalam mengejar pendukung $T$ yang akan berangkat dan memperketat jalur imigrasi .,isis,1
""" fitnah apa lagi ya akhi . ? ? @arrahmah : astaghfirullah , isis eksekusi 3 $T$ ahrar syam http://t.co/pfVj2aKVZr """,mujahidin,-1
"yb menteri dato $T$ yusof rawa mahu masjid 2 lebih menghakupayakan ( empower ) wanita - lebih sensitif trhdp keperluan wanita , beri lebih peranan kepimpinan , lebih pengisian oleh ilmuwan wanita utk mendidik kaum lelaki juga . thumbs up yb menteri agama !",mujahid,1
@pep3ng @standupindo_ $T$ admine iki nggarai suroboyo luwih macet ! !,sby,0
"mari ramaikan > kajian bulanan pejuang subuh medan w / ust . ja'far matondang , masjid al $T$ jl . abdullah lubis , 9/2 / 2014 , free utk umum",jihad,1
beredar video seruan $T$ dari orang bernama abu syuaib al anshari menyeru orang indonesia $T$ ke suriah dan ... http://t.co/Dk7lFNdoj8,jihad,-1
® πsiapa yang berperang supaya kalimat allah itu mulia ( tinggi ) itulah yang disebut $T$ di jalan allah . ® π ( hr . bukhari no . 7458 ),jihad,1
$T$ culik komandan jaish al-tahrir dukungan as di suriah : islamtimes ® π teroris yang didukung as pada har ... https://t.co/t2VpVvHUZQ,al-qaeda,-1
satu lagi nomor 10 $T$ :),amerika,1
amin :D rw @standupindo_ $T$ : @antoniusprdipta kita lihat apakah @babecabiita besok main .. untuk @donooo182 insyaallah session depan .,sby,0
sebuah aliansi militer militer faksi $T$ baru-baru ini kembali dideklarasikan di suriah utara . koalisi ini bernama ® πaliansi nushratul islam ( penolong islam ) ® π . https://t.co/vFITI92BlY,jihadis,1
grand infaq talaqi ini akan diselenggarakan pada senin 1 desember 2014 . jam 15.30 di mesjid al- $T$ unpad lt . 2 :),jihad,1
"@pak_jk daripada panjang-panjang jelaskannya , ini tulisan teman yg sdh mewakili saya tentang zakir naik = $T$ ? https://t.co/78ckSt0NUE",isis,1
media pks bilang erdogan pemimpin muslim paling berani ? hello ... $T$ apa kabar ? washington dan tel aviv apa kabar ? gimana kabar kurdi ?,isis,0
#terimakasihsby @sbyudhoyono . selamat bekerja #presiden $T$ @ $T$ _do2 . salut pak prabowo ! @prabowo08 :'),jokowi,1
mr . $T$ ... i love you ! ! ! nyaman sekali melihat dirimu pak .. kharismatik .. semuanya terlihat tulus .. jatuh cinta deh,obama,1
rw @irindonesia maarten pria belanda - $T$ mencintai winda wanita indonesia-islam . bagaimana kisah mereka ? klik : http://twitlink.ws/46q,kristen,1
""" dimanapun ikhwafillah berada , ayo tetap dengarkan $T$ fm "" https://t.co/J3DXvl9Kgc https://t.co/lDVO4z71cK",mujahidin,0
doa buat suriah @jonru : panglima $T$ suriah bongkar konspirasi isis dengan iran http://t.co/BaP7QwBC6z,mujahidin,1
kya udh survei aja soal $T$ . kya tau aja kesungguhan $T$ tuh kaya gmn . ehee .. heee .. ruwaibidhoh talk too much @permadiaktivis yg pnting perut knyang yee .. kun .. munafikun :) https://t.co/Ii7rzOeRKX,isis,0
ayo ... siap $T$ bela adzan ... ! ! ! * hrs * ® π https://t.co/1IJXg9ejjL,jihad,0
anggota $T$ cukur jenggot saat pasukan irak dekati mosul : para ekstremis anggota kelompok $T$ menurut warga ... https://t.co/MZamzE0dB9,isis,1
haha sok iye lu .. gue betawi $T$ aja deh ta .. haha rt @alitadistia : @unyiisatryo @nindysings eke udah bosen ( cont ) http://tl.gd/98lugd,cina,1
ini memang jaman selfie bro ... ! ada sesi khusus di mana sebelum film dokumenter $T$ selfie karya noor huda ... https://t.co/DNOWOVhprV,jihad,0
"hari ini film @ctsmovie udah tayang di bioskop 2 di $T$ , nah besok sama lusa kota nobar di jogja dan solo pic.twitter.com/xbtcw8lkld",indonesia,1
"pendukung $T$ "" @republikaonline : din janji tolak pemblokiran situs islam di rapat tim panel menkominfo http://t.co/ebd68Nhips """,isis,0
"kalo 1 $T$ , 2 jokowi , 3 siape ? "" @footballfunnys : that hair-cut ! https://twitter.com/FootballFunnys/status/480677287957102592/photo/1 pic.twitter.com/qaeh2sjgri """,prabowo,0
aspek kehadiran orang awam sewaktu proses sebatan pesalah undang-undang syariah seperti yang berlaku di terengganu perlu dilihat semula - menteri di jabatan perdana menteri datuk dr . $T$ yusof rawa https://t.co/AxpdQwvNB7,mujahid,0
di $T$ ada tai kucing ngga ya ?,amerika,-1
org yg mengusahakan bantuan ( pertolongan ) bagi janda & org miskin ibarat ber $T$ di jalan allah & ibarat org shalat malam . ( hr bukhari ),jihad,1
mck ! rw @wowmedan : balekkan termos adekku pung @barack $T$ kuletop palamu nanti ! ! !,obama,-1
""" $T$ "" dengan israel : tangguhnya isis , ® π $T$ ® π dengan senjata israel ... http://t.co/kMTsLojVHb",berjihad,-1
"duduk depan cermin tanya diri "" banyak masa aku habis kat laman sosial , tak pernah keluar $T$ . layak ke aku dapat perempuan solehah ? """,berjihad,1
nyampah nih .. berisik ... akun $T$ sengaja buat kompor doang kok diladenin pake niat .. panasan amat jadi orang ...,malaysia,-1
"operasi merebut mosul dari $T$ dimulai , 1 tentara as tewas kena bom : seorang tentara as tewas akibat ledakan ... https://t.co/EEJW1f1csZ",isis,-1
"@gunromli , teriakan allahuakbar ketika akan menyerang musuh dan memberi semangat $T$ . sdgkan teriakan merdeka atau mati itu semboyan saja .",jihad,1
rt @nindysings_ $T$ : innalillahi wainnailaihi roji'un .. rip kak ade namnung .. smga bhagia dan dterima d sisi-nya . amiinn .. :(,sby,1
isis bukan $T$ . mereka proxy golongan kafir untuk memburukkan dunia islam khususnya .,mujahidin,1
doli_sandra 78 : jamuan utk $T$ ciamis utk #ikut212 #umatbersatu mohon jangan #kapolriingkarjanji please deh ... https://t.co/kyRIaCvtf2 ® π,mujahid,1
dalang penyerangan paris dilaporkan kunjungi inggris : $T$ belgia yang diduga sebagai salah satu otak penye ... https://t.co/Hhrx8Ueb7X,jihadis,0
boleeeh . asal jgn bawa bendera $T$ karna ada adegan cowok striptis rw @safridal_duankz : boleh bawa bendera slank be ?,fpi,-1
"20 . $T$ dituduh teroris , menyebut kafir anti kebhinekaan , tidak boleh membahas ghanimah , usyur , fai , milkiyatul ammah , dan fiqh-fiqh islam lainnya . #allahbersamahti #khilafahselamatkanindonesia #antikhilafahantiislam",jihad,-1
"hmmm rt @casualsianipar : colek @gepamungkas "" @metro_tv : waduh ! jurnalis wanita ini dilecehkan saat liput demo $T$ http :/ / metrotvn.ws/a296127 """,fpi,-1
hari ini ada bola timnas $T$ lawan malaysia . akhirnya nonton timnas main juga setelah sekian lama . #timnasday,indonesia,1
"apakah al - qur'an akan hilang dari bumi nusantara , karena mengandung seruan $T$ didalamnya ? ? ?",jihad,-1
rt @arrahmah : video peperangan $T$ merebut gudang senjata terbesar di aleppo http://t.co/mManW2b6CC allahu akbar,mujahidin,1
"combined enemy suffer heavy losses in panjwaee kandahar , mar . 17 ® π $T$ ( cont ) http://t.co/IhPfIkb0JE",mujahideen,-1
"laknat allah keatas orang yang membunuh nyawa yang tidak berdosa . $T$ adalah produk amerika , dan musuh sebenar mereka adalah orang islam .",isis,1
$T$ di pedesaan idlib luncurkan serangan balik https://t.co/iKz1yTuVXC #jumatberkah,mujahidin,-1
"wow , gerakan al-shabab $T$ luncurkan 3.000 kali serangan dalam setahun di benua afrika . https://t.co/kiaYcSLpH2",mujahidin,1
"diawali oleh $T$ , keputusan naturalisasi juga diikuti oleh indonesia dan filipina",singapura,1
sy tdk percaya sama sekali klu pelaku teror di kawasan sarinah td pg adlh $T$ .,isis,0
"mujahid & $T$ yg sdh pulang dari mesjid , yukk al-qur'annya dibuka , ditilawahkan di ahad pagi indah ini ;) @pejuangsubuh",mujahidah,1
vicky itu emg pake grammar $T$ latin yang di substitusi dgn bhs inggris . pada akhirnya hanya utk statusisasi dan konspirasi kemakmuran .,amerika,1
raddy ibnu $T$ - penulis inspiratif kreatif : ketika sakit : https://t.co/1NibNUf8Hd,jihad,1
$T$ = selamat bobok yah : *,sby,0
$T$ luncurkan pesan video terbaru : http://t.co/pB9sGXq via @addthis,al qaeda,0
jgn lupa yg korup duit umat @republikaonline : wamenag minta $T$ jadi musuh bersama http://t.co/lresQhURQR,isis,1
hahahahaha kenapaaaaa nama 2 cara nyalain petasan barry : dibakar heri : dibanting erwin : diledakin $T$ hahahahahaahahahahahahahahahahah,bu susi,0
$T$ syria menjatuhkan sebuah pesawat mata 2 saat sedang memata 2i prgerakan $T$ . alhamdulillah ya allah ... http://t.co/mJIx2P6lBj,mujahidin,-1
"diponegoro digelari pahlawan bangsa , padahal ia $T$ besar ikon jihad umat pd zamannya . sorban di kepala itu identitas umat , bkn bangsa .",mujahid,1
"ya rasul , apa amalan yang paling utama ? ~ beriman pada allah ~ $T$ di jalan allah ~ haji mabrur ( bukhari muslim )",jihad,1
"bola kini ada di tangan $T$ gaza . mrk yg mengendalikan ' permainan ' sekarang . inilah kemenangan moral , sebelum kemenangan hakiki kelak .",mujahidin,1
"@mantriss @see_y08 menurut keterangan dari sahabatnya , y-f , salah satu terduga pelaku bom bunuh diri di gereja di surabaya tidak pernah bicara tentang "" jihad "" , bahkan sempat mengaku benci dengan ajaran $T$ . #redaksisiang https://t.co/qCATRNvyHQ https :/ /",isis,0
@cibengyohow - pacar $T$ jadi pacar tiongkok !,cina,0
buat yg masih fitnah $T$ adalah islam ... https://t.co/yvIdoF4DKQ,isis,-1
assalamualaikum selamat pagi guys ! hari ini jgn lupa utk dtg ke movie screening : $T$ selfie ya . https://t.co/G3twZb95Z3,jihad,1
@koizumiasuka situ mau jadi cicakman ? $T$ sekali,malaysia,-1
foto tentara fir & #8217 ; aun mesir tak berdaya hadapi operasi $T$ khilafah di sini - http://t.co/QfYMI2jx3t,mujahidin,-1
"3 - sih kekuatan $T$ , negeri kecil aja mampu menandingi $T$ , tp kenapa $T$ d takuti , takut apa khilafah islam kali ya .. jdnya amerka ...",isis,-1
saudi : $T$ targetkan eropa khususnya perancis http://bit.ly/axu67H,al-qaeda,-1
"ribut elit politik senayan , penutupn situs islam , ribut $T$ semuanya pengaliahan perhatian umat trhd kebijakkan libralisasi @ismailyusanto",isis,0
hahahaha $T$ ribet nih pake imlek segala .,cina,-1
"@asyebo @yogiearts_ aduh naak .. kayaknya lo kurang asi waktu kecil ya ? musisi dan seniman $T$ banyak yg bagus , makanya banyak baca",indonesia,0
"$T$ ga nonton , indonesia bisa cetak gol , sebuah kebetulan belaka atau ...",sby,-1
langkah strategis terpadu dan komprehensif akan memutus mata rantai radikalisme dan terorisme # $T$ di indonesia .,isis,0
"® πdalam surga terdapat seratus derajat yang allah persiapkan bagi para $T$ di jalan-nya , , ,",mujahidin,1
takjub : o rw @kompascom : ahok minta koordinator massa $T$ ganti rugi taman rusak http://kom.ps/AFlw5L,prabowo,0
"@anjaschambank @arie_kriting $T$ . saatnya bobok , yuuuk ~",sby,0
"61. $T$ mereka gambarkan sebagai khilafah dan khilafah adalah $T$ . dengan sepak terjang $T$ yang kontroversial , bengis dan kejam , mereka berharap publik menyimpulkan bahwa itulah khilafah . #allahbersamahti #khilafahselamatkanindonesia #antikhilafahantiislam",isis,-1
2 ) hikmah hadits ini pertama : bhw menuntut ilmu ( agama ) termasuk dalam kategori $T$ fi sabilillah . #yukngaji,jihad,0
"stujuu lol ! rt @ikha_yuliarti : @lalakarmela : ngga apa 2lah kan jarang 2 tu $T$ dtg , lgan $T$ ngga dtg jg jkt suka macet kan ? he2",obama,1
saya serukan kepada segenap umat islam ; ( persiapkan diri kalian .. ) ayo ... $T$ ... ! ! ! * hrs * ® π https://t.co/1OibhOvNAX,jihad,-1
@indraturner_ @annamargareth90 emang $T$ ga boleh ikut saur ? mie tek tek jangan dibecandain,kristen,0
@ita126 jgn yg di dlmnya ada kumparan . kalau kosong saya kira bisa . tp nasi putih bs didpt di resto $T$ .,cina,1
